"","Gender","Race_White","Race_Black","Race_Asian","Race_Other race","Age","Income","Household_info","Location_Northeast","Location_Midwest","Location_South","Location_West","Education","STEM","Employment","Industry_Agriculture, Forestry, Fishing and Hunting or Mining, Quarrying, and Oil and Gas Extraction","Industry_Utilities","Industry_Construction","Industry_Manufacturing","Industry_Wholesale Trade","Industry_Retail Trade","Industry_Transportation and Warehousing","Industry_Information","Industry_Finance and Insurance","Industry_Real Estate and Rental and Leasing","Industry_Professional, Scientific and Technical Services","Industry_Educational Services","Industry_Health Care and Social Assistance","Industry_Arts, Entertainment and Recreation","Industry_Accomodation and Food Services","Industry_Other Services and Community/Non-Profit Organizations (except Public Administration)","Industry_Public Administration","Industry_Other","Industry_Not Asked","Industry_Refused","Response"
"2304",0,1,0,0,0,0.428571428571429,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2305",0,1,0,0,0,0.428571428571429,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2306",1,0,1,0,0,0.714285714285714,0.75,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2307",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2308",1,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2309",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2310",1,0,0,0,1,0.571428571428571,0.25,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2311",1,1,0,0,0,0.428571428571429,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2312",0,1,0,0,0,0.285714285714286,0.75,1,1,0,0,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2313",1,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2314",1,1,0,0,0,0.571428571428571,0,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2315",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2316",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.666666666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2317",1,1,0,0,0,0.857142857142857,0.5,1,0,1,0,0,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2318",1,1,0,0,0,0.714285714285714,0,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2319",0,1,0,0,0,0.428571428571429,0.5,1,0,0,1,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2320",1,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2321",0,0,1,0,0,0.714285714285714,0.25,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2322",0,0,0,0,1,0.285714285714286,0.5,1,0,0,0,1,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2323",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"2324",1,1,0,0,0,0.714285714285714,0.5,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2325",1,1,0,0,0,0.857142857142857,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2326",1,1,0,0,0,0.714285714285714,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2327",0,1,0,0,0,0.285714285714286,1,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2328",1,1,0,0,0,0.714285714285714,0.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2329",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2330",0,1,0,0,0,0.428571428571429,1,1,0,0,0,1,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2331",0,1,0,0,0,0.285714285714286,0.25,0,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2332",1,1,0,0,0,0.428571428571429,0.25,0,1,0,0,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"2333",0,1,0,0,0,0.428571428571429,0.5,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2334",0,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"2335",0,0,1,0,0,0.428571428571429,0.75,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2336",1,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2337",0,1,0,0,0,0.571428571428571,0.25,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"2338",0,0,0,1,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2339",0,0,1,0,0,0.714285714285714,0.75,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2340",1,1,0,0,0,0.714285714285714,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2341",1,0,1,0,0,0.714285714285714,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2342",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2343",0,1,0,0,0,0.428571428571429,0.5,0,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"2344",0,1,0,0,0,0.428571428571429,0.75,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2345",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2346",1,1,0,0,0,0.285714285714286,0,1,0,0,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2347",0,1,0,0,0,0.571428571428571,0,0,0,0,1,0,0.666666666666667,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2348",1,1,0,0,0,0.142857142857143,1,1,0,1,0,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2349",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2350",0,1,0,0,0,0.285714285714286,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
"2351",0,1,0,0,0,0.428571428571429,0.25,1,0,0,0,1,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2352",1,1,0,0,0,0.714285714285714,0.5,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2353",1,0,1,0,0,0.857142857142857,0.75,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2354",0,0,1,0,0,0.857142857142857,0.25,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2355",1,1,0,0,0,0.285714285714286,0.5,0,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2356",1,0,0,0,1,0.285714285714286,0,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2357",0,1,0,0,0,0.571428571428571,0.25,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2358",1,0,0,1,0,0.428571428571429,0.25,0,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2359",1,0,1,0,0,0.428571428571429,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"2360",1,1,0,0,0,0.285714285714286,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2361",0,1,0,0,0,0.428571428571429,0.75,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2362",0,1,0,0,0,1,0,1,0,0,0,1,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2363",0,1,0,0,0,0.857142857142857,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"2364",1,1,0,0,0,0.857142857142857,0,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2365",0,1,0,0,0,1,0.5,1,0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2366",0,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2367",0,1,0,0,0,0.428571428571429,0.75,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2368",1,1,0,0,0,0.285714285714286,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2369",0,0,1,0,0,0.571428571428571,0.25,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"2370",1,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2371",0,1,0,0,0,0.714285714285714,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2372",0,1,0,0,0,0.714285714285714,0.5,1,1,0,0,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2373",0,1,0,0,0,0.857142857142857,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2374",0,1,0,0,0,0.428571428571429,0.75,1,1,0,0,0,0.666666666666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2375",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2376",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2377",0,1,0,0,0,0.714285714285714,0.75,1,0,0,0,1,0.333333333333333,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2378",0,0,0,0,1,0.571428571428571,0.5,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2379",0,1,0,0,0,0.857142857142857,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2380",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2381",1,1,0,0,0,0.857142857142857,0.75,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2382",0,1,0,0,0,0.285714285714286,0,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2383",1,1,0,0,0,0.285714285714286,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2384",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2385",1,1,0,0,0,0.571428571428571,0.5,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2386",1,1,0,0,0,0.571428571428571,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2387",1,1,0,0,0,0.428571428571429,1,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2388",0,1,0,0,0,0.857142857142857,0.75,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2389",0,1,0,0,0,0.857142857142857,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2390",1,0,1,0,0,0.428571428571429,0.25,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2391",1,1,0,0,0,0.285714285714286,0.5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2392",1,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2393",0,1,0,0,0,0.285714285714286,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"2394",0,1,0,0,0,0.857142857142857,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2395",0,0,0,0,1,0.428571428571429,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"2396",0,1,0,0,0,0.714285714285714,0.25,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"2397",0,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2398",0,1,0,0,0,0.571428571428571,1,1,1,0,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2399",0,1,0,0,0,0.428571428571429,0.25,0,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2400",1,1,0,0,0,1,0.25,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"2401",1,1,0,0,0,0.571428571428571,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2402",0,1,0,0,0,0.285714285714286,1,1,0,0,0,1,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2403",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2404",1,1,0,0,0,0.285714285714286,1,1,0,0,1,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2405",1,0,0,1,0,0.714285714285714,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2406",0,1,0,0,0,0.714285714285714,1,1,0,1,0,0,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2407",0,1,0,0,0,0.571428571428571,0.25,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"2408",0,1,0,0,0,0.428571428571429,0.5,1,0,1,0,0,0.333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2409",0,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2410",0,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.333333333333333,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2411",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"2412",0,1,0,0,0,0.571428571428571,0.75,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2413",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2414",1,1,0,0,0,0.857142857142857,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"2415",1,1,0,0,0,0.857142857142857,0.75,1,0,1,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2416",0,1,0,0,0,0.571428571428571,0.25,1,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2417",0,1,0,0,0,0.571428571428571,0.5,0,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2418",1,1,0,0,0,0.714285714285714,0.75,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2419",0,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2420",0,1,0,0,0,0.714285714285714,0.25,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2421",0,0,1,0,0,0.285714285714286,0.25,1,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"2422",0,1,0,0,0,0.714285714285714,0.25,0,0,0,1,0,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2423",1,1,0,0,0,0.714285714285714,0.25,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2424",0,1,0,0,0,0.571428571428571,0.25,1,0,1,0,0,0.333333333333333,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2425",1,1,0,0,0,0.428571428571429,1,1,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2426",0,0,0,1,0,0.571428571428571,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2427",1,1,0,0,0,0.428571428571429,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2428",0,1,0,0,0,0.428571428571429,0.5,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2429",1,1,0,0,0,0.714285714285714,0.5,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2430",0,1,0,0,0,0.571428571428571,1,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
"2431",0,1,0,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2432",1,1,0,0,0,0.285714285714286,0.25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2433",0,1,0,0,0,0.571428571428571,0.5,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2434",0,1,0,0,0,0.714285714285714,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2435",1,1,0,0,0,0.285714285714286,1,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2436",0,1,0,0,0,0.285714285714286,0,1,0,0,0,1,0.333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2437",1,1,0,0,0,0.714285714285714,1,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2438",1,1,0,0,0,0.714285714285714,0.5,1,1,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2439",1,1,0,0,0,0.714285714285714,1,1,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2440",0,0,0,1,0,0.285714285714286,0.75,1,0,0,1,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2441",0,1,0,0,0,0.857142857142857,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"2442",0,0,1,0,0,0.571428571428571,1,1,0,0,1,0,0.666666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2443",0,1,0,0,0,0.571428571428571,0.5,0,0,0,0,1,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2444",0,0,1,0,0,0.714285714285714,0.75,1,0,0,0,1,0.333333333333333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"2445",1,1,0,0,0,0.857142857142857,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2446",1,1,0,0,0,0.571428571428571,0.5,1,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2447",1,1,0,0,0,0.714285714285714,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"2448",1,1,0,0,0,0.714285714285714,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2449",1,0,0,0,1,0.285714285714286,0.25,1,1,0,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2450",1,1,0,0,0,0.714285714285714,0.75,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2451",1,0,0,1,0,0.428571428571429,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2452",1,0,0,1,0,0.428571428571429,0.75,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"2453",1,1,0,0,0,0.571428571428571,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2454",1,1,0,0,0,0.428571428571429,0.75,1,0,0,1,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"2455",0,1,0,0,0,0.714285714285714,0.25,0,0,0,1,0,0.333333333333333,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2456",0,1,0,0,0,0.571428571428571,0.75,1,0,0,1,0,0.333333333333333,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"2457",1,1,0,0,0,0.285714285714286,0.5,1,0,0,0,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2458",1,1,0,0,0,0.285714285714286,0.75,0,0,1,0,0,0.666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"2459",1,1,0,0,0,0.857142857142857,0.25,1,0,1,0,0,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
